"post_title"~"post_name"~"quantity"~"ID"~"regular_price"~"price_max"~"in_stock"~"image"~"extraimage"~"product_category"~"tag"~"meta:name_from_onliner"~"meta:key_from_onliner"~"meta:id_from_onliner"~"post_content"~"meta:_yoast_wpseo_focuskw"~"meta:_yoast_wpseo_title"~"meta:_yoast_wpseo_metadesc"~"meta:custom_primary_category"~"parent_key"~"same"~"Бренд"~"Дополнительные принадлежности"~"Дата выхода на рынок"~"Назначение"~"Велосипед-коляска"~"Вес"~"Сиденье"~"Ремни безопасности"~"Ручка"~"Управление ручкой"~"Страховочный обод"~"Козырёк"~"Музыкальный блок"~"Материал рамы"~"Размер рамы"~"Складная рама"~"Задний амортизатор"~"Цвет рамы"~"Тип вилки"~"Количество скоростей"~"Тип переднего тормоза"~"Тип заднего тормоза"~"Количество колёс"~"Диаметр колёс"~"Приставные колеса"~"Тип колёс"~"Стопор задних колёс"~"Дождевик"~"Передний щиток"~"Задний щиток"~"Защита цепи"~"Багажник"~"Держатель для бутылки"~"Зеркало заднего вида"~"Звонок или клаксон"~"Корзина"~"Сумка (рюкзак)"~"Флажок"~"Подножка"~"Фонарь"~"Насос"~"Производитель"~"Рекомендуемый возраст"~"Задний переключатель"~"Манетки"~"Тип манеток"~"Тип привода"~"Описание"
"Детский велосипед Stels Pilot 200 Gent 20 Z010 2021 (зеленый)"~"stels-pilot-200-gent-20-z010-2021-зеленый"~"3"~"2267658"~"265.00"~"272.00"~"1"~"https://content2.onliner.by/catalog/device/main/16a1079aa706bf3256eebc7585a68e9b.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Двухколесные|Велосипеды>Детские велосипеды>5 - 9 лет (18"" - 20"")|Велосипеды>Детские велосипеды>С надувными колесами"~"велосипед,детский,для мальчиков,для девочек,дети 5 - 9 лет (18"" - 20"")"~"Pilot 200 Gent 20 Z010 2021 (зеленый)"~"pilot200gent21gr"~"2267658"~"<strong>Велосипед Stels Pilot 200 Gent 20 Z010 2021 (зеленый)</strong> имеет характеристики: колеса 20'', для мальчиков/для девочек, количество колес: 2, вилка жесткая, рама: сталь Hi-ten, сиденье: обычное (седло)."~"Stels Pilot 200 Gent 20 Z010 2021 (зеленый)"~"Купить велосипед Stels Pilot 200 Gent 20 Z010 2021 (зеленый) в Минске"~"Купить undefined велосипед Stels Pilot 200 Gent 20 Z010 2021 (зеленый) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"pilot200gent21gr"~""~"Stels"~~"2021 г."~"для мальчиков, для девочек"~"Нет"~"12.09 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~"11"""~"Нет"~"Нет"~"зеленый"~"жесткая"~"1"~"ободной механический"~"ножной"~"2"~"20 """~"Нет"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Холдинг ""Веломоторс"". Россия, Московская область, г. Люберцы, ул. Шоссейная, д. 42-а"
"Детский велосипед Stels Jet 14 Z010 (белый/красный, 2018)"~"stels-jet-14-z010-белый/красный-2018"~"3"~"1270401"~"219.00"~"219.00"~"1"~"https://content2.onliner.by/catalog/device/main/ba7e5be81b151c063d6f62228bdc83f2.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Jet 14 Z010 (белый/красный, 2018)"~"jet14z010"~"1270401"~"<strong>Велосипед Stels Jet 14 Z010 (белый/красный, 2018)</strong> имеет характеристики: количество колес: 2+2, сиденье: обычное (седло), возраст: 3–5 лет, вилка жесткая, колеса 14'', для мальчиков/для девочек, рама: сталь Hi-ten."~"Stels Jet 14 Z010 (белый/красный, 2018)"~"Купить велосипед Stels Jet 14 Z010 (белый/красный, 2018) в Минске"~"Купить undefined велосипед Stels Jet 14 Z010 (белый/красный, 2018) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"jet14z010"~"1270401|1522694"~"Stels"~~~"для мальчиков, для девочек"~~"9.8 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~"8.5"""~"Нет"~~"белый, красный"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"14 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~~"Нет"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Холдинг ""Веломоторс"". Россия, Московская область, г. Люберцы, ул. Шоссейная, д. 42-а"~"3 — 5 лет"
"Детский велосипед Stels Echo 16 V020 (белый/розовый, 2018)"~"stels-echo-16-v020-белый/розовый-2018"~"3"~"1270358"~"255.00"~"271.00"~"1"~"https://content2.onliner.by/catalog/device/main/4f2298f33c206eb97c30e4c50a8fa753.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Echo 16 V020 (белый/розовый, 2018)"~"echo16v020p"~"1270358"~"<strong>Велосипед Stels Echo 16 V020 (белый/розовый, 2018)</strong> имеет характеристики: возраст: 4–6 лет, количество колес: 2+2, рама: сталь Hi-ten, вилка жесткая, колеса 16'', сиденье: обычное (седло), для девочек."~"Stels Echo 16 V020 (белый/розовый, 2018)"~"Купить велосипед Stels Echo 16 V020 (белый/розовый, 2018) в Минске"~"Купить undefined велосипед Stels Echo 16 V020 (белый/розовый, 2018) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"echo16v020p"~""~"Stels"~~~"для девочек"~~"11.29 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~"9.5"""~"Нет"~~"белый, розовый"~"жесткая"~"1"~"отсутствует"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~~"Нет"~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Холдинг ""Веломоторс"". Россия, Московская область, г. Люберцы, ул. Шоссейная, д. 42-а"~"4 — 6 лет"
"Детский велосипед Delta Butterfly 18"~"delta-butterfly-18"~"3"~"883622"~"280.00"~"290.00"~"1"~"https://content2.onliner.by/catalog/device/main/a3752db8452dc88c412dce066f256a68.jpg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>5 - 9 лет (18"" - 20"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для девочек,дети 5 - 9 лет (18"" - 20"")"~"Butterfly 18"~"deltabutterfly18"~"883622"~"<strong>Велосипед Delta Butterfly 18</strong> имеет характеристики: колеса 18'', возраст: 5–7 лет, количество колес: 2+2, рама: сталь Hi-ten, сиденье: обычное (седло), для девочек, вилка жесткая."~"Delta Butterfly 18"~"Купить велосипед Delta Butterfly 18 в Минске"~"Купить undefined велосипед Delta Butterfly 18 в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"deltabutterfly18"~""~"Delta"~~~"для девочек"~~~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~~"Нет"~~"белый, розовый"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"18 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Да"~~"Нет"~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"5 — 7 лет"
"Детский велосипед Delta Prestige 16"" + шлем 2020 (черный/синий)"~"delta-prestige-16-+-шлем-2020-черный/синий"~"3"~"1865446"~"295.00"~"295.00"~"1"~"https://content2.onliner.by/catalog/device/main/842f9953002745772e8cd018427a5d6a.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Prestige 16"" + шлем 2020 (черный/синий)"~"presti162020blue"~"1865446"~"<strong>Велосипед Delta Prestige 16"" + шлем 2020 (черный/синий)</strong> имеет характеристики: вилка жесткая, количество колес: 2+2, сиденье: обычное (седло), колеса 16'', рама: магниевый сплав, возраст: 4–6 лет, для мальчиков/для девочек."~"Delta Prestige 16"" + шлем 2020 (черный/синий)"~"Купить велосипед Delta Prestige 16"" + шлем 2020 (черный/синий) в Минске"~"Купить undefined велосипед Delta Prestige 16"" + шлем 2020 (черный/синий) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"presti162020blue"~"1865446|1865450|1865449|1865448"~"Delta"~~"2020 г."~"для мальчиков, для девочек"~"Нет"~"6 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"синий, черный"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"4 — 6 лет"
"Детский велосипед Delta Prestige 16"" + шлем 2020 (розовый)"~"delta-prestige-16-+-шлем-2020-розовый"~"3"~"1865450"~"295.00"~"295.00"~"1"~"https://content2.onliner.by/catalog/device/main/1212df538e8791e3d471d249f7b98735.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Prestige 16"" + шлем 2020 (розовый)"~"presti162020pink"~"1865450"~"<strong>Велосипед Delta Prestige 16"" + шлем 2020 (розовый)</strong> имеет характеристики: рама: магниевый сплав, возраст: 4–6 лет, количество колес: 2+2, вилка жесткая, сиденье: обычное (седло), для девочек, колеса 16''."~"Delta Prestige 16"" + шлем 2020 (розовый)"~"Купить велосипед Delta Prestige 16"" + шлем 2020 (розовый) в Минске"~"Купить undefined велосипед Delta Prestige 16"" + шлем 2020 (розовый) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"presti162020blue"~"1865450|1865449|1865448|1865446"~"Delta"~~"2020 г."~"для девочек"~"Нет"~"6 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"розовый"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"4 — 6 лет"
"Детский велосипед Delta Prestige 16"" + шлем 2020 (черный/красный)"~"delta-prestige-16-+-шлем-2020-черный/красный"~"3"~"1865449"~"295.00"~"295.00"~"1"~"https://content2.onliner.by/catalog/device/main/cccc54d9dc25cb78daed171ccfaf0db1.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Prestige 16"" + шлем 2020 (черный/красный)"~"presti162020red"~"1865449"~"<strong>Велосипед Delta Prestige 16"" + шлем 2020 (черный/красный)</strong> имеет характеристики: сиденье: обычное (седло), колеса 16'', вилка жесткая, для мальчиков/для девочек, возраст: 4–6 лет, рама: магниевый сплав, количество колес: 2+2."~"Delta Prestige 16"" + шлем 2020 (черный/красный)"~"Купить велосипед Delta Prestige 16"" + шлем 2020 (черный/красный) в Минске"~"Купить undefined велосипед Delta Prestige 16"" + шлем 2020 (черный/красный) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"presti162020blue"~"1865449|1865450|1865448|1865446"~"Delta"~~"2020 г."~"для мальчиков, для девочек"~"Нет"~"6 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"красный, черный"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"4 — 6 лет"
"Детский велосипед Delta Prestige 16"" + шлем 2020 (черный/оранжевый)"~"delta-prestige-16-+-шлем-2020-черный/оранжевый"~"3"~"1865448"~"295.00"~"295.00"~"1"~"https://content2.onliner.by/catalog/device/main/bfe3ba2748c34ec31521c9a20a211f10.jpeg"~"https://content2.onliner.by/catalog/device/main/39bd601a63c3552de5ed804f43997606.jpeg|https://content2.onliner.by/catalog/device/main/f9266ae6fef7cfc347918af581592fcc.jpeg"~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Prestige 16"" + шлем 2020 (черный/оранжевый)"~"presti162020oran"~"1865448"~"<strong>Велосипед Delta Prestige 16"" + шлем 2020 (черный/оранжевый)</strong> имеет характеристики: вилка жесткая, для мальчиков/для девочек, колеса 16'', возраст: 4–6 лет, рама: магниевый сплав, количество колес: 2+2, сиденье: обычное (седло)."~"Delta Prestige 16"" + шлем 2020 (черный/оранжевый)"~"Купить велосипед Delta Prestige 16"" + шлем 2020 (черный/оранжевый) в Минске"~"Купить undefined велосипед Delta Prestige 16"" + шлем 2020 (черный/оранжевый) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"presti162020blue"~"1865448|1865450|1865449|1865446"~"Delta"~~"2020 г."~"для мальчиков, для девочек"~"Нет"~"6 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"оранжевый, черный"~"жесткая"~"1"~"ободной механический"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"4 — 6 лет"
"Детский велосипед Stels Jolly 16 V010 (голубой, 2019)"~"stels-jolly-16-v010-голубой-2019"~"3"~"1533494"~"213.00"~"233.00"~"1"~"https://content2.onliner.by/catalog/device/main/31cd5d40ba20b7967c0a82f283c1ad76.jpeg"~"https://content2.onliner.by/catalog/device/main/6d3c831b9270fd36b62e5f5097340e2c.jpeg|https://content2.onliner.by/catalog/device/main/f01c50cd233b819b716dfd7f0a636276.jpeg|https://content2.onliner.by/catalog/device/main/6913e4316b6b6ca866d6de91bb373273.jpeg|https://content2.onliner.by/catalog/device/main/7c659038f435b2c489ba5f772ff9bbb5.jpeg|https://content2.onliner.by/catalog/device/main/6884d6ce3e9d7fb7f7d31321436a466f.jpeg|https://content2.onliner.by/catalog/device/main/996903bf68e1172bac48515c8fcfbe73.jpeg|https://content2.onliner.by/catalog/device/main/1eed36ce0b78dcc1d5c061532ff158b4.jpeg|https://content2.onliner.by/catalog/device/main/a63bf304f723b0a01b5f544b0d93f01b.jpeg"~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Jolly 16 V010 (голубой, 2019)"~"jolly16v0102019b"~"1533494"~"<strong>Велосипед Stels Jolly 16 V010 (голубой, 2019)</strong> имеет характеристики: для девочек, колеса 16'', вилка жесткая, сиденье: обычное (седло), количество колес: 2+2, рама: сталь Hi-ten."~"Stels Jolly 16 V010 (голубой, 2019)"~"Купить велосипед Stels Jolly 16 V010 (голубой, 2019) в Минске"~"Купить undefined велосипед Stels Jolly 16 V010 (голубой, 2019) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"jolly16v0102019s"~"1533494|1533484"~"Stels"~~~"для девочек"~"Нет"~"11.3 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~~"Нет"~"Нет"~"голубой"~"жесткая"~"1"~"отсутствует"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Да"~~"Нет"~"Да"~"Да"~"Нет"~"Нет"~~"Нет"~"Нет"~"Холдинг ""Веломоторс"". Россия, Московская область, г. Люберцы, ул. Шоссейная, д. 42-а"
"Детский велосипед Stels Jolly 16 V010 (бирюзовый, 2019)"~"stels-jolly-16-v010-бирюзовый-2019"~"3"~"1533484"~"213.00"~"213.00"~"1"~"https://content2.onliner.by/catalog/device/main/18fbb47c7e98b37e507dfd10fec7a8ce.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>3 - 5 лет (14"" - 16"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для девочек,дети 3 - 5 лет (14"" - 16"")"~"Jolly 16 V010 (бирюзовый, 2019)"~"jolly16v0102019s"~"1533484"~"<strong>Велосипед Stels Jolly 16 V010 (бирюзовый, 2019)</strong> имеет характеристики: вилка жесткая, для девочек, рама: сталь Hi-ten, сиденье: обычное (седло), колеса 16'', количество колес: 2+2."~"Stels Jolly 16 V010 (бирюзовый, 2019)"~"Купить велосипед Stels Jolly 16 V010 (бирюзовый, 2019) в Минске"~"Купить undefined велосипед Stels Jolly 16 V010 (бирюзовый, 2019) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"jolly16v0102019s"~"1533484|1533494"~"Stels"~~~"для девочек"~"Нет"~"11.3 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"сталь Hi-ten"~~"Нет"~"Нет"~"бирюзовый"~"жесткая"~"1"~"отсутствует"~"ножной"~"2+2"~"16 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Да"~~"Нет"~"Да"~"Да"~"Нет"~"Нет"~~"Нет"~"Нет"~"Холдинг ""Веломоторс"". Россия, Московская область, г. Люберцы, ул. Шоссейная, д. 42-а"
"Детский велосипед Delta Prestige D 18"" + шлем 2020 (черный/красный)"~"delta-prestige-d-18-+-шлем-2020-черный/красный"~"3"~"1865414"~"360.00"~"360.00"~"1"~"https://content2.onliner.by/catalog/device/main/5d88f4f0171c9e423218d01a86adb471.jpeg"~"https://content2.onliner.by/catalog/device/main/57f06a859fecf05cfe17e8d6b4ba6f18.jpeg|https://content2.onliner.by/catalog/device/main/d4ee52dd467447cb94457678c9cc4310.jpeg"~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>5 - 9 лет (18"" - 20"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 5 - 9 лет (18"" - 20"")"~"Prestige D 18"" + шлем 2020 (черный/красный)"~"prestd182020red"~"1865414"~"<strong>Велосипед Delta Prestige D 18"" + шлем 2020 (черный/красный)</strong> имеет характеристики: вилка жесткая, колеса 18'', количество колес: 2+2, возраст: 5–8 лет, сиденье: обычное (седло), рама: магниевый сплав, для мальчиков/для девочек."~"Delta Prestige D 18"" + шлем 2020 (черный/красный)"~"Купить велосипед Delta Prestige D 18"" + шлем 2020 (черный/красный) в Минске"~"Купить undefined велосипед Delta Prestige D 18"" + шлем 2020 (черный/красный) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"prestd182020blue"~"1865414|1865415|1865412|1865409"~"Delta"~~"2020 г."~"для мальчиков, для девочек"~"Нет"~"7 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"красный, черный"~"жесткая"~"1"~"дисковый механический"~"дисковый механический"~"2+2"~"18 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"5 — 8 лет"
"Детский велосипед Delta Prestige D 18"" + шлем 2020 (черный/оранжевый)"~"delta-prestige-d-18-+-шлем-2020-черный/оранжевый"~"3"~"1865412"~"360.00"~"360.00"~"1"~"https://content2.onliner.by/catalog/device/main/f2dad27f49096ab46371424d9aaebc85.jpeg"~""~"Велосипеды|Велосипеды>Детские велосипеды|Велосипеды>Детские велосипеды>Для малышей|Велосипеды>Детские велосипеды>Для девочек|Велосипеды>Детские велосипеды>Для мальчиков|Велосипеды>Детские велосипеды>Четырехколесные|Велосипеды>Детские велосипеды>5 - 9 лет (18"" - 20"")|Велосипеды>Детские велосипеды>С надувными колесами|Велосипеды>Детские велосипеды>С Магниевой рамой|Велосипеды>Детские велосипеды>С боковыми колесами"~"велосипед,детский,для мальчиков,для девочек,дети 5 - 9 лет (18"" - 20"")"~"Prestige D 18"" + шлем 2020 (черный/оранжевый)"~"prestd182020or"~"1865412"~"<strong>Велосипед Delta Prestige D 18"" + шлем 2020 (черный/оранжевый)</strong> имеет характеристики: количество колес: 2+2, возраст: 5–8 лет, колеса 18'', вилка жесткая, рама: магниевый сплав, для мальчиков/для девочек, сиденье: обычное (седло)."~"Delta Prestige D 18"" + шлем 2020 (черный/оранжевый)"~"Купить велосипед Delta Prestige D 18"" + шлем 2020 (черный/оранжевый) в Минске"~"Купить undefined велосипед Delta Prestige D 18"" + шлем 2020 (черный/оранжевый) в Минске. Бесплатная доставка, гарантия. Акции и подарки."~~"prestd182020blue"~"1865412|1865415|1865414|1865409"~"Delta"~~"2020 г."~"для мальчиков, для девочек"~"Нет"~"7 кг"~"обычное (седло)"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"магниевый сплав"~~"Нет"~"Нет"~"оранжевый, черный"~"жесткая"~"1"~"дисковый механический"~"дисковый механический"~"2+2"~"18 """~"Да"~"надувные"~"Нет"~"Нет"~"Да"~"Да"~"Да"~"Нет"~"Нет"~~"Да"~"Да"~"Нет"~"Нет"~"Нет"~"Нет"~"Нет"~"Чинартс Хуа Йиа Имп. & Эксп. Корпорейшн Лимитед. Хэн Тонг Здание, № 328, Яньань Роад, Ханчжоу, Китай"~"5 — 8 лет"
